lanelet_or_way_id,role,index,latitude,longitude,x,y,local_x,local_y
9134,centerline,29,35.6260993451,139.7812187533,-19.0324,31.1140,89635.2718,43162.5044
9134,centerline,30,35.6261061950,139.7812131997,-19.5344,31.8757,89634.7783,43163.2704
9134,centerline,31,35.6261130376,139.7812076309,-20.0377,32.6365,89634.2834,43164.0356
9134,centerline,32,35.6261198802,139.7812020631,-20.5409,33.3974,89633.7886,43164.8008
9134,centerline,33,35.6261267191,139.7811964876,-21.0449,34.1579,89633.2931,43165.5656
9134,centerline,34,35.6261335580,139.7811909133,-21.5487,34.9183,89632.7977,43166.3304
9134,centerline,35,35.6261403574,139.7811852656,-22.0591,35.6744,89632.2956,43167.0909
9134,centerline,36,35.6261471559,139.7811796156,-22.5698,36.4303,89631.7933,43167.8513
9134,centerline,37,35.6261535451,139.7811733425,-23.1368,37.1408,89631.2340,43168.5670
9134,centerline,38,35.6261600844,139.7811672945,-23.6834,37.8679,89630.6953,43169.2991
9134,centerline,39,35.6261668132,139.7811615297,-24.2045,38.6161,89630.1825,43170.0519
9134,centerline,40,35.6261735778,139.7811558273,-24.7199,39.3683,89629.6754,43170.8086
9134,centerline,41,35.6261804728,139.7811503669,-25.2134,40.1350,89629.1904,43171.5795
9134,centerline,42,35.6261876543,139.7811455051,-25.6528,40.9335,89628.7600,43172.3815
9134,centerline,43,35.6261942628,139.7811396957,-26.1779,41.6684,89628.2430,43173.1210
9134,centerline,44,35.6262006355,139.7811325162,-26.8268,42.3770,89627.6016,43173.8359
9145,centerline,0,35.6262006355,139.7811325162,-26.8268,42.3770,89627.6016,43173.8359
9145,centerline,1,35.6262044325,139.7811256983,-27.4430,42.7992,89626.9894,43174.2647
9145,centerline,2,35.6262068771,139.7811181632,-28.1241,43.0710,89626.3104,43174.5443
9145,centerline,3,35.6262082746,139.7811101437,-28.8489,43.2264,89625.5861,43174.7083
9145,centerline,4,35.6262097093,139.7811020696,-29.5787,43.3859,89624.8569,43174.8765
9145,centerline,5,35.6262109223,139.7810939945,-30.3085,43.5208,89624.1273,43175.0201
9145,centerline,6,35.6262123453,139.7810860022,-31.0309,43.6790,89623.4055,43175.1869
9145,centerline,7,35.6262140187,139.7810781741,-31.7384,43.8651,89622.6989,43175.3813
9145,centerline,8,35.6262163118,139.7810707241,-32.4118,44.1201,89622.0274,43175.6440
9145,centerline,9,35.6262192823,139.7810637508,-33.0420,44.4504,89621.4000,43175.9813
9145,centerline,10,35.6262235197,139.7810577765,-33.5820,44.9216,89620.8648,43176.4580
9145,centerline,11,35.6262279997,139.7810522534,-34.0812,45.4197,89620.3708,43176.9611
9145,centerline,12,35.6262332213,139.7810480364,-34.4623,46.0004,89619.9961,43177.5450
9145,centerline,13,35.6262391808,139.7810447413,-34.7602,46.6630,89619.7059,43178.2097
9145,centerline,14,35.6262451735,139.7810416070,-35.0435,47.3294,89619.4303,43178.8779
9145,centerline,15,35.6262511758,139.7810385321,-35.3214,47.9968,89619.1601,43179.5471
9145,centerline,16,35.6262576568,139.7810374189,-35.4220,48.7175,89619.0682,43180.2672
9145,centerline,17,35.6262642808,139.7810373360,-35.4295,49.4540,89619.0698,43181.0020
9145,centerline,18,35.6262709985,139.7810379563,-35.3734,50.2010,89619.1352,43181.7464
9145,centerline,19,35.6262775778,139.7810392422,-35.2572,50.9326,89619.2607,43182.4747
9145,centerline,20,35.6262836064,139.7810428710,-34.9292,51.6029,89619.5976,43183.1393
9145,centerline,21,35.6262893677,139.7810470725,-34.5495,52.2436,89619.9860,43183.7736
9145,centerline,22,35.6262944824,139.7810521573,-34.0899,52.8123,89620.4535,43184.3352
9145,centerline,23,35.6262990544,139.7810581261,-33.5504,53.3207,89621.0003,43184.8356
9145,centerline,24,35.6263032901,139.7810645549,-32.9693,53.7917,89621.5883,43185.2982
9145,centerline,25,35.6263071999,139.7810712857,-32.3610,54.2264,89622.2032,43185.7243
9145,centerline,26,35.6263111347,139.7810779962,-31.7545,54.6639,89622.8163,43186.1532
9145,centerline,27,35.6263150910,139.7810846932,-31.1492,55.1039,89623.4282,43186.5845
9151,centerline,0,35.6261840248,139.7816022636,15.6305,40.5300,89670.1180,43171.4664
9151,centerline,1,35.6261825658,139.7816106208,16.3859,40.3677,89670.8728,43171.2952
9151,centerline,2,35.6261804989,139.7816185995,17.1070,40.1379,89671.5925,43171.0570
9151,centerline,3,35.6261771547,139.7816257916,17.7571,39.7660,89672.2392,43170.6780
9151,centerline,4,35.6261735234,139.7816326898,18.3805,39.3623,89672.8589,43170.2675
9151,centerline,5,35.6261687382,139.7816383379,18.8910,38.8302,89673.3638,43169.7304
9151,centerline,6,35.6261629505,139.7816426639,19.2820,38.1866,89673.7476,43169.0836
9151,centerline,7,35.6261568410,139.7816467319,19.6497,37.5073,89674.1076,43168.4014
9151,centerline,8,35.6261509288,139.7816513105,20.0635,36.8498,89674.5141,43167.7405
9151,centerline,9,35.6261450715,139.7816559777,20.4854,36.1985,89674.9287,43167.0856
9151,centerline,10,35.6261393905,139.7816609635,20.9360,35.5669,89675.3724,43166.4499
9151,centerline,11,35.6261337041,139.7816659373,21.3856,34.9345,89675.8150,43165.8136
9151,centerline,12,35.6261279037,139.7816707030,21.8163,34.2896,89676.2386,43165.1649
9151,centerline,13,35.6261220345,139.7816753493,22.2363,33.6369,89676.6513,43164.5087
9151,centerline,14,35.6261161083,139.7816798022,22.6387,32.9780,89677.0464,43163.8464
9151,centerline,15,35.6261102050,139.7816842868,23.0441,32.3216,89677.4444,43163.1866
9151,centerline,16,35.6261048999,139.7816897969,23.5421,31.7317,89677.9361,43162.5920
9151,centerline,17,35.6260995827,139.7816952675,24.0365,31.1404,89678.4242,43161.9961
9151,centerline,18,35.6260944680,139.7817009725,24.5522,30.5717,89678.9338,43161.4224
9151,centerline,19,35.6260894234,139.7817068266,25.0813,30.0108,89679.4570,43160.8563
9151,centerline,20,35.6260841418,139.7817124302,25.5878,29.4235,89679.9572,43160.2642
9151,centerline,21,35.6260778378,139.7817157216,25.8853,28.7225,89680.2466,43159.5613
9151,centerline,22,35.6260713531,139.7817170126,26.0019,28.0014,89680.3546,43158.8406
9151,centerline,23,35.6260648115,139.7817181090,26.1010,27.2740,89680.4449,43158.1138
9151,centerline,24,35.6260580193,139.7817184970,26.1361,26.5188,89680.4707,43157.3600
9151,centerline,25,35.6260512520,139.7817186703,26.1518,25.7663,89680.4771,43156.6092
9151,centerline,26,35.6260443788,139.7817174793,26.0441,25.0020,89680.3598,43155.8482
9151,centerline,27,35.6260376060,139.7817155038,25.8656,24.2489,89680.1716,43155.0992
9151,centerline,28,35.6260309734,139.7817130448,25.6433,23.5114,89679.9398,43154.3663
9151,centerline,29,35.6260242946,139.7817110072,25.4591,22.7688,89679.7461,43153.6278
9151,centerline,30,35.6260179917,139.7817078971,25.1781,22.0679,89679.4558,43152.9322
9151,centerline,31,35.6260125459,139.7817031452,24.7486,21.4624,89679.0180,43152.3335
9151,centerline,32,35.6260072372,139.7816980490,24.2879,20.8721,89678.5492,43151.7504
9151,centerline,33,35.6260022099,139.7816923356,23.7716,20.3131,89678.0249,43151.1992
9151,centerline,34,35.6259972340,139.7816865364,23.2474,19.7598,89677.4929,43150.6538
9151,centerline,35,35.6259922315,139.7816806967,22.7196,19.2035,89676.9572,43150.1055
9151,centerline,36,35.6259880276,139.7816738523,22.1010,18.7361,89676.3316,43149.6469
9151,centerline,37,35.6259842047,139.7816666983,21.4544,18.3110,89675.6785,43149.2309
9151,centerline,38,35.6259804936,139.7816594565,20.7998,17.8983,89675.0176,43148.8274
9151,centerline,39,35.6259765529,139.7816524291,20.1647,17.4601,89674.3758,43148.3982
9151,centerline,40,35.6259730125,139.7816451329,19.5052,17.0665,89673.7102,43148.0137
9151,centerline,41,35.6259696954,139.7816376300,18.8271,16.6976,89673.0262,43147.6542
9151,centerline,42,35.6259664304,139.7816301021,18.1467,16.3346,89672.3400,43147.3005
9151,centerline,43,35.6259629894,139.7816227369,17.4810,15.9519,89671.6683,43146.9271
9151,centerline,44,35.6259603925,139.7816148665,16.7696,15.6632,89670.9520,43146.6479
9151,centerline,45,35.6259588754,139.7816065114,16.0145,15.4945,89670.1933,43146.4890
9151,centerline,46,35.6259587155,139.7815980099,15.2461,15.4767,89669.4232,43146.4808
9151,centerline,47,35.6259591655,139.7815894627,14.4736,15.5267,89668.6498,43146.5403
9151,centerline,48,35.6259601607,139.7815809823,13.7071,15.6374,89667.8832,43146.6602
9151,centerline,49,35.6259612426,139.7815725161,12.9419,15.7577,89667.1180,43146.7897
9151,centerline,50,35.6259623580,139.7815640581,12.1774,15.8817,89666.3536,43146.9229
9151,centerline,51,35.6259635366,139.7815556169,11.4145,16.0128,89665.5908,43147.0631
9151,centerline,52,35.6259647812,139.7815471946,10.6532,16.1512,89664.8298,43147.2106
9151,centerline,53,35.6259660675,139.7815387859,9.8932,16.2942,89664.0701,43147.3627
9157,centerline,0,35.6259660675,139.7815387859,9.8932,16.2942,89664.0701,43147.3627
9157,centerline,1,35.6259670926,139.7815312139,9.2088,16.4082,89663.3858,43147.4849
9157,centerline,2,35.6259678839,139.7815236067,8.5213,16.4962,89662.6980,43147.5812
9157,centerline,3,35.6259681048,139.7815159398,7.8283,16.5207,89662.0040,43147.6143
9157,centerline,4,35.6259672829,139.7815083991,7.1467,16.4294,89661.3200,43147.5316
9157,centerline,5,35.6259650557,139.7815014175,6.5157,16.1817,89660.6847,43147.2924
9157,centerline,6,35.6259620962,139.7814946877,5.9075,15.8526,89660.0712,43146.9717
9157,centerline,7,35.6259591538,139.7814879444,5.2980,15.5254,89659.4565,43146.6529
9157,centerline,8,35.6259554309,139.7814818590,4.7480,15.1115,89658.9003,43146.2468
9157,centerline,9,35.6259515488,139.7814759052,4.2098,14.6798,89658.3558,43145.8229
9157,centerline,10,35.6259469952,139.7814707622,3.7450,14.1735,89657.8838,43145.3236
9157,centerline,11,35.6259421362,139.7814660942,3.3231,13.6332,89657.4544,43144.7899
9163,centerline,0,35.6259421362,139.7814660942,3.3231,13.6332,89657.4544,43144.7899
9163,centerline,1,35.6259349657,139.7814621559,2.9671,12.8359,89657.0879,43143.9990
9163,centerline,2,35.6259275288,139.7814587947,2.6633,12.0089,89656.7733,43143.1779
9163,centerline,3,35.6259198965,139.7814561664,2.4258,11.1602,89656.5248,43142.3343
9163,centerline,4,35.6259121304,139.7814541354,2.2422,10.2967,89656.3302,43141.4752
9163,centerline,5,35.6259041946,139.7814532355,2.1609,9.4143,89656.2378,43140.5960
9163,centerline,6,35.6258962178,139.7814534625,2.1814,8.5273,89656.2474,43139.7110
9163,centerline,7,35.6258882415,139.7814540794,2.2372,7.6403,89656.2923,43138.8256
9163,centerline,8,35.6258802656,139.7814547448,2.2973,6.7535,89656.3416,43137.9402
9163,centerline,9,35.6258723222,139.7814556870,2.3824,5.8702,89656.4160,43137.0581
9163,centerline,10,35.6258644242,139.7814570116,2.5022,4.9920,89656.5251,43136.1806
9163,centerline,11,35.6258565291,139.7814583516,2.6233,4.1141,89656.6356,43135.3034
9163,centerline,12,35.6258486406,139.7814597279,2.7477,3.2369,89656.7494,43134.4269
9163,centerline,13,35.6258407397,139.7814610360,2.8659,2.3584,89656.8570,43133.5491
9163,centerline,14,35.6258328360,139.7814623287,2.9828,1.4795,89656.9632,43132.6710
9163,centerline,15,35.6258249018,139.7814633756,3.0774,0.5973,89657.0471,43131.7898
9163,centerline,16,35.6258169323,139.7814641381,3.1463,-0.2889,89657.1052,43130.9050
9163,centerline,17,35.6258089637,139.7814649006,3.2152,-1.1749,89657.1633,43130.0203
9169,centerline,0,35.6257236374,139.7813564075,-6.5908,-10.6628,89647.2211,43120.6780
9169,centerline,1,35.6257252855,139.7813477604,-7.3723,-10.4795,89646.4403,43120.8705
9169,centerline,2,35.6257270239,139.7813391351,-8.1519,-10.2862,89645.6616,43121.0730
9169,centerline,3,35.6257286484,139.7813304740,-8.9347,-10.1056,89644.8795,43121.2629
9169,centerline,4,35.6257302367,139.7813218025,-9.7185,-9.9290,89644.0964,43121.4488
9169,centerline,5,35.6257317518,139.7813131110,-10.5041,-9.7605,89643.3114,43121.6266
9169,centerline,6,35.6257333990,139.7813044628,-11.2857,-9.5773,89642.5305,43121.8190
9169,centerline,7,35.6257350805,139.7812958252,-12.0664,-9.3904,89641.7506,43122.0152
9169,centerline,8,35.6257360914,139.7812870298,-12.8614,-9.2780,89640.9555,43122.1372
9169,centerline,9,35.6257373662,139.7812782923,-13.6511,-9.1362,89640.1660,43122.2884
9169,centerline,10,35.6257390884,139.7812696596,-14.4314,-8.9447,89639.3866,43122.4891
9169,centerline,11,35.6257408829,139.7812610533,-15.2092,-8.7452,89638.6097,43122.6978
9169,centerline,12,35.6257431328,139.7812526257,-15.9709,-8.4950,89637.8496,43122.9568
9169,centerline,13,35.6257457339,139.7812443462,-16.7193,-8.2058,89637.1034,43123.2546
9169,centerline,14,35.6257491632,139.7812365599,-17.4230,-7.8245,89636.4030,43123.6437
9169,centerline,15,35.6257528755,139.7812290387,-18.1028,-7.4117,89635.7270,43124.0639
9169,centerline,16,35.6257575696,139.7812223066,-18.7113,-6.8897,89635.1238,43124.5921
9169,centerline,17,35.6257627450,139.7812161038,-19.2719,-6.3142,89634.5692,43125.1731
9169,centerline,18,35.6257680137,139.7812100188,-19.8219,-5.7284,89634.0254,43125.7643
9177,centerline,0,35.6260669842,139.7817582095,29.7255,27.5156,89684.0793,43158.3098
9177,centerline,1,35.6260593775,139.7817607985,29.9595,26.6698,89684.3033,43157.4632
9177,centerline,2,35.6260517709,139.7817633886,30.1936,25.8240,89684.5274,43156.6166
9177,centerline,3,35.6260441643,139.7817659786,30.4277,24.9782,89684.7515,43155.7700
9177,centerline,4,35.6260361530,139.7817659069,30.4212,24.0874,89684.7340,43154.8815
9177,centerline,5,35.6260281959,139.7817653110,30.3673,23.2026,89684.6691,43153.9996
9177,centerline,6,35.6260200815,139.7817628015,30.1405,22.3003,89684.4307,43153.1024
9177,centerline,7,35.6260119629,139.7817602325,29.9083,21.3975,89684.1869,43152.2048
9177,centerline,8,35.6260038434,139.7817576635,29.6761,20.4947,89683.9431,43151.3071
9177,centerline,9,35.6259956531,139.7817570976,29.6250,19.5840,89683.8806,43150.3993
9177,centerline,10,35.6259873990,139.7817583381,29.7371,18.6662,89683.9816,43149.4824
9177,centerline,11,35.6259801235,139.7817549800,29.4336,17.8572,89683.6675,43148.6792
9177,centerline,12,35.6259733542,139.7817493383,28.9237,17.1045,89683.1473,43147.9347
9177,centerline,13,35.6259664466,139.7817528487,29.2409,16.3364,89683.4557,43147.1646
9177,centerline,14,35.6259592421,139.7817583854,29.7414,15.5353,89683.9472,43146.3593
9177,centerline,15,35.6259521413,139.7817640940,30.2573,14.7457,89684.4544,43145.5653
9177,centerline,16,35.6259452830,139.7817702561,30.8143,13.9831,89685.0030,43144.7977
9177,centerline,17,35.6259382202,139.7817760689,31.3397,13.1977,89685.5197,43144.0078
9177,centerline,18,35.6259311574,139.7817818830,31.8652,12.4124,89686.0365,43143.2179
9177,centerline,19,35.6259241230,139.7817877495,32.3954,11.6302,89686.5581,43142.4311
9177,centerline,20,35.6259169922,139.7817934386,32.9096,10.8373,89687.0635,43141.6338
9177,centerline,21,35.6259098293,139.7817990675,33.4184,10.0408,89687.5634,43140.8330
9177,centerline,22,35.6259026654,139.7818046953,33.9270,9.2442,89688.0632,43140.0321
9177,centerline,23,35.6258955015,139.7818103231,34.4357,8.4476,89688.5630,43139.2312
9201,centerline,0,35.6259070836,139.7817541888,29.3621,9.7355,89683.4955,43140.5788
9201,centerline,1,35.6259023367,139.7817453616,28.5642,9.2077,89682.6896,43140.0622
9201,centerline,2,35.6258975898,139.7817365343,27.7664,8.6798,89681.8837,43139.5456
9201,centerline,3,35.6258928430,139.7817277082,26.9687,8.1520,89681.0779,43139.0290
9201,centerline,4,35.6258880961,139.7817188809,26.1708,7.6242,89680.2720,43138.5124
9201,centerline,5,35.6258833493,139.7817100537,25.3730,7.0964,89679.4661,43137.9958
9201,centerline,6,35.6258786024,139.7817012275,24.5753,6.5685,89678.6603,43137.4792
9201,centerline,7,35.6258738555,139.7816924003,23.7774,6.0407,89677.8544,43136.9626
9201,centerline,8,35.6258691087,139.7816835741,22.9797,5.5129,89677.0486,43136.4460
9201,centerline,9,35.6258643618,139.7816747469,22.1818,4.9851,89676.2427,43135.9294
9201,centerline,10,35.6258596150,139.7816659197,21.3840,4.4572,89675.4368,43135.4128
9201,centerline,11,35.6258548681,139.7816570935,20.5863,3.9294,89674.6310,43134.8962
9201,centerline,12,35.6258501212,139.7816482663,19.7884,3.4016,89673.8251,43134.3796
9201,centerline,13,35.6258453744,139.7816394402,18.9907,2.8737,89673.0193,43133.8630
9201,centerline,14,35.6258406275,139.7816306129,18.1929,2.3459,89672.2134,43133.3464
9201,centerline,15,35.6258358797,139.7816217857,17.3950,1.8180,89671.4075,43132.8297
9201,centerline,16,35.6258311329,139.7816129596,16.5973,1.2902,89670.6017,43132.3131
9201,centerline,17,35.6258263860,139.7816041323,15.7995,0.7623,89669.7958,43131.7965
9201,centerline,18,35.6258216392,139.7815953062,15.0017,0.2345,89668.9900,43131.2799
9201,centerline,19,35.6258168923,139.7815864790,14.2039,-0.2933,89668.1841,43130.7633
9201,centerline,20,35.6258121454,139.7815776517,13.4061,-0.8211,89667.3782,43130.2467
9201,centerline,21,35.6258073986,139.7815688256,12.6083,-1.3490,89666.5724,43129.7301
9201,centerline,22,35.6258026517,139.7815599984,11.8105,-1.8768,89665.7665,43129.2135
9201,centerline,23,35.6257979048,139.7815511723,11.0127,-2.4046,89664.9607,43128.6969
9201,centerline,24,35.6257931579,139.7815423450,10.2149,-2.9325,89664.1548,43128.1803
9201,centerline,25,35.6257884111,139.7815335178,9.4171,-3.4603,89663.3489,43127.6637
9201,centerline,26,35.6257836642,139.7815246917,8.6193,-3.9881,89662.5431,43127.1471
9201,centerline,27,35.6257789173,139.7815158645,7.8215,-4.5159,89661.7372,43126.6305
9201,centerline,28,35.6257741705,139.7815070383,7.0238,-5.0438,89660.9314,43126.1139
